catID	LG	locus	cM	best_model	best_loglike	epsilon	first_seg_pval	second_seg_pval	next_model	next_loglike
19702	30	19702_x2	72.765	AB_AC	-15.55920539	0.107899807	0.160921846	0.876330684	doubles	-144.674827
20131	30	20131_x1	48.103	AB	-4.493452395	0.082758621	0.61351271	NA	AB_AB	-86.23786012
21478	30	21478_x1	72.765	AA_AB	-4.625587859	0.118421053	0.934079577	NA	AB_AB	-38.85361224
25067	30	25067_x1	40.834	AB	-4.420468209	0	0.165979309	NA	AB_AB	-120.4356709
2719	30	2719_x1	70.491	AA_AB	-3.776420348	0.020134228	0.805320957	NA	AB_AB	-51.82547842
27220	30	27220_x1	19.07	AB	-3.394671471	0	0.75416039	NA	AB_AB	-115.2909912
27301	30	27301_x1	25.985	AB	-3.299835132	0	0.603046389	NA	AB_AB	-94.6017402
28272	30	28272_x1	70.491	AA_AB	-5.454604055	0.052023121	0.14483097	NA	AB_AB	-60.24888877
28569	30	28569_x1	46.045	AB	-3.47934904	0	0.703138689	NA	AB_AB	-121.5539932
3083	30	3083_x1	42.067	AB	-4.307295999	0	0.173290618	NA	AB_AB	-111.3982523
40189	30	40189_x1	19.178	AA_BC	-11.4681055	0.064367816	0.587053564	NA	AB_AC	-113.5324115
42290	30	42290_x1	57.353	AB	-4.436474831	0	0.137377766	NA	AB_AB	-105.3491067
42781	30	42781_x1	0.208	AB	-3.334209971	0	1	NA	AB_AB	-116.6034907
43044	30	43044_x1	28.13	AB	-3.468057932	0	0.7014821	NA	AB_AB	-120.1697411
43276	30	43276_x1	72.765	AA_BC	-8.203013694	0.024	0.593647461	NA	AB_AC	-117.4564808
43387	30	43387_x1	70.491	AA_AB	-4.518584744	0.034482759	0.401683537	NA	AB_AB	-60.09473622
43573	30	43573_x1	57.879	AB	-3.930736751	0	0.315874912	NA	AB_AB	-119.2594589
43855	30	43855_x1	48.37	AA_BC	-8.514736027	0.032	0.646483345	NA	AB_AC	-117.438871
45594	30	45594_x1	41.759	AB	-4.640685492	0.017647059	0.218293622	NA	AB_AB	-115.7837971
45667	30	45667_x2	67.477	AB_AC	-12.26436222	0.040462428	0.818105968	0.249886032	doubles	-151.0399669
457	30	457_x1	73.842	AB_AC	-15.99191948	0.094412331	0.244249927	0.102832524	doubles	-150.6894661
45908	30	45908_x1	45.424	AB	-3.929176977	0.017857143	0.642568809	NA	AB_AB	-113.7045194
46340	30	46340_x1	62.817	AB	-3.978182438	0	0.251331117	NA	AB_AB	-106.2637753
46542	30	46542_x1	73.842	AA_AB	-4.287105062	0.034482759	0.593647461	NA	AB_AB	-52.99845165
46988	30	46988_x1	73.337	AA_AB	-3.82686621	0.017241379	0.879198744	NA	AB_AB	-60.04156953
47683	30	47683_x1	33.629	AB	-3.358840177	0	0.749665075	NA	AB_AB	-111.136277
49572	30	49572_x1	73.842	AA_AB	-4.089760035	0.017142857	0.495168858	NA	AB_AB	-56.18317217
51295	30	51295_x1	54.934	AB	-4.205464464	0	0.215551874	NA	AB_AB	-118.8477062
51616	30	51616_x2	73.842	AB_AC	-12.25288378	0.053333333	0.221011249	0.646483345	doubles	-155.6730584
52155	30	52155_x1	48.37	AB	-3.964454385	0.018404908	0.58247573	NA	AB_AB	-110.3210053
52662	30	52662_x1	48.248	AB	-3.925057451	0	0.312974211	NA	AB_AB	-117.8808187
53940	30	53940_x1	24.768	AA_AB	-4.422318387	0.068571429	0.939250235	NA	AB_AB	-50.49455903
55174	30	55174_x1	43.55	AB	-24.23597531	0.119736842	0.234931503	NA	AB_AB	-112.8897497
55323	30	55323_x1	56.798	AB	-4.367799835	0.017964072	0.312974211	NA	AB_AB	-113.4593109
56327	30	56327_x1	74.985	AA_AB	-4.731236505	0.017142857	0.197338416	NA	AB_AB	-66.43537549
56558	30	56558_x1	52.975	AB	-3.930736751	0	0.315874912	NA	AB_AB	-119.2594589
57107	30	57107_x1	56.093	AA_BC	-16.38626943	0.097674419	0.235582426	NA	AB_AC	-105.3921638
57208	30	57208_x1	48.962	AB	-3.65533557	0	0.490138567	NA	AB_AB	-120.3570187
57562	30	57562_x1	58.116	AB	-3.925057451	0	0.312974211	NA	AB_AB	-117.8808187
57590	30	57590_x1	73.982	AA_BC	-15.3784977	0.040250447	0.312974211	NA	AB_AC	-120.384807
57596	30	57596_x1	69.207	AB	-3.865991806	0	0.275249969	NA	AB_AB	-101.3462213
57631	30	57631_x1	72.765	AA_BC	-9.557145925	0.032	0.358834216	NA	AB_AC	-118.4812808
5774	30	5774_x1	72.765	AA_AB	-4.754023503	0.034682081	0.284313658	NA	AB_AB	-61.02491093
58589	30	58589_x1	54.186	AA_AB	-4.449323143	0.035087719	0.441850168	NA	AB_AB	-51.12619827
58918	30	58918_x1	48.37	AB	-3.50065104	0	0.644542212	NA	AB_AB	-119.5158537
59265	30	59265_x1	70.491	AA_AB	-32.03373296	0.104263207	0.142718076	NA	AB_AB	-79.02144714
59266	30	59266_x1	0.686	AB	-3.311587473	0	0.937020169	NA	AB_AB	-113.1484657
59293	30	59293_x1	41.152	AB	-4.205464464	0	0.215551874	NA	AB_AB	-118.8477062
59544	30	59544_x2	72.765	AB_AC	-11.32468256	0.026974952	0.646483345	0.444532857	doubles	-156.2190472
5965	30	5965_x1	48.37	AB	-3.712621291	0	0.441850168	NA	AB_AB	-119.727824
59950	30	59950_x1	42.442	AB	-3.883540931	0	0.288455749	NA	AB_AB	-106.8556143
60326	30	60326_x1	34.391	AB	-4.005367772	0	0.272783917	NA	AB_AB	-115.9016875
60958	30	60958_x1	26.719	AA_BC	-17.90844211	0.129479769	0.42491156	NA	AB_AC	-102.2458218
61041	30	61041_x1	33.89	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
61079	30	61079_x1	62.677	AB	-3.539614519	0	0.589286936	NA	AB_AB	-118.8683367
61116	30	61116_x1	62.54	AA_BC	-20.68449449	0.155555556	0.291654451	NA	AB_AC	-98.88926674
61198	30	61198_x1	71.628	AA_AB	-4.119667814	0.035087719	0.877789947	NA	AB_AB	-55.60190636
61216	30	61216_x1	70.491	AB	-3.549975055	0	0.591484589	NA	AB_AB	-120.2516582
61553	30	61553_x1	80.146	AA_AB	-6.177933828	0	0.021506542	NA	AB_AB	-75.51246324
62284	30	62284_x1	19.07	AB	-5.779463045	0.008139535	0.444532857	NA	AB_AB	-123.8117977
62444	30	62444_x1	62.677	AB	-3.422487737	0	0.694567367	NA	AB_AB	-114.632327
62786	30	62786_x2	72.765	AB_AC	-12.12730552	0.040229885	0.540811578	0.358834216	doubles	-150.8954894
6335	30	6335_x1	68.498	AA_AB	-4.757718989	0.035502959	0.278612069	NA	AB_AB	-59.68935137
63759	30	63759_x2	72.765	AB_AC	-13.27920568	0.066666667	0.490138567	0.7014821	doubles	-145.771274
64150	30	64150_x1	56.477	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
64655	30	64655_x1	73.842	AA_AB	-4.572370358	0.052631579	0.487566996	NA	AB_AB	-48.41148137
65937	30	65937_x1	35.1	AB	-3.936509167	0	0.318741284	NA	AB_AB	-120.6381923
66772	30	66772_x1	62.677	AA_BC	-15.42374198	0.088	0.241389552	NA	AB_AC	-109.9707106
67621	30	67621_x1	27.51	AB	-3.565513345	0	0.531045449	NA	AB_AB	-115.4618331
67849	30	67849_x1	0.999	AB	-3.350196841	0	1	NA	AB_AB	-118.678919
6795	30	6795_x2	70.491	AB_AC	-13.88015603	0.08	0.538426966	0.356004127	doubles	-144.6060285
69257	30	69257_x1	27.169	AA_BC	-11.35245917	0.056976744	0.436368228	NA	AB_AC	-112.7402591
69588	30	69588_x1	0	AB	-57.58652005	0.176470588	0.802693355	NA	singles	-151.7645414
69990	30	69990_x1	70.491	AA_AB	-4.352892482	0.052325581	0.758421989	NA	AB_AB	-50.2371363
70261	30	70261_x1	73.842	AA_AB	-4.241609145	0.034682081	0.646483345	NA	AB_AB	-52.96121119
71472	30	71472_x1	43.146	AB	-4.5054712	0.022058824	0.228103478	NA	AB_AB	-92.41860562
7176	30	7176_x1	69.935	AA_AB	-5.653841937	0.035087719	0.090290515	NA	AB_AB	-64.00088538
71795	30	71795_x1	68.052	AA_AB	-5.336871628	0.051724138	0.168483717	NA	AB_AB	-60.1170529
72314	30	72314_x1	47.949	AB	-4.290995953	0.02027027	0.322307649	NA	AB_AB	-100.3971062
73045	30	73045_x1	53.372	AB	-4.196031518	0	0.201474232	NA	AB_AB	-111.9734683
73255	30	73255_x1	72.765	AB_AC	-10.96332047	0.026974952	0.759794034	0.444532857	doubles	-158.5432463
73352	30	73352_x1	34.726	AB	-3.498002025	0	0.580129206	NA	AB_AB	-113.3348803
7737	30	7737_x1	57.04	AA_BC	-11.5332057	0.040462428	0.315874912	NA	AB_AC	-110.0826203
7828	30	7828_x1	1.478	AB	-3.374470406	0	0.938894974	NA	AB_AB	-120.0761536
78292	30	78292_x1	70.491	AA_AB	-3.949198753	0.019354839	0.572845969	NA	AB_AB	-55.41108339
78739	30	78739_x1	47.783	AB	-3.585065782	0	0.536005062	NA	AB_AB	-118.2273075
87387	30	87387_x1	34.072	AB	-3.22296307	0	0.730789439	NA	AB_AB	-95.89782911
8882	30	8882_x1	61.879	AA_AB	-5.115970925	0.137931034	1	NA	AB_AB	-40.87460508
9395	30	9395_x1	27.822	AB	-3.575290552	0	0.533544894	NA	AB_AB	-116.8445713
9522	30	9522_x1	48.962	AB	-3.897515024	0.01754386	0.7014821	NA	AB_AB	-115.7245636
9786	30	9786_x1	72.765	AA_AB	-3.809657135	0.01734104	0.939250235	NA	AB_AB	-59.34032145
Oke_pnrc2-78	30	Oke_pnrc2-78_x1	39.441	AB	-4.141725996	0	0.244249927	NA	AB_AB	-130.454136
1034	31	1034_x1	133.331	AA_AB	-4.148932423	0.017241379	0.447177877	NA	AB_AB	-55.55827232
10537	31	10537_x1	77.616	AB	-3.321489854	0	1	NA	AB_AB	-115.2178096
11052	31	11052_x1	107.058	AB	-3.456889164	0	0.636445778	NA	AB_AB	-113.9802479
11413	31	11413_x1	9.699	AA_AB	-4.645283562	0.071005917	0.533544894	NA	AB_AB	-51.52516893
11769	31	11769_x1	133.331	AB_AC	-13.71948079	0.093333333	1	0.938533405	doubles	-142.1647184
12042	31	12042_x1	120.716	AB	-4.023931185	0	0.284313658	NA	AB_AB	-121.4120948
12156	31	12156_x1	56.187	AB	-3.337548872	0	1	NA	AB_AB	-117.2933101
12561	31	12561_x1	91.948	AB	-3.409561726	0	0.818105968	NA	AB_AB	-120.1112449
12617	31	12617_x1	13.698	AA_AB	-3.407375213	0	0.879198744	NA	AB_AB	-61.7582168
1425	31	1425_x2	136.201	AB_AC	-13.67429277	0.08045977	0.487566996	0.487566996	doubles	-143.7373295
14726	31	14726_x1	9.699	AA_AB	-4.213288952	0	0.223704968	NA	AB_AB	-69.42893543
1515	31	1515_x1	12.553	AB_AC	-13.91239372	0.06743738	0.589286936	0.247081972	doubles	-151.9451578
15172	31	15172_x1	105.865	AB_AC	-16.22982216	0.067049808	0.12368263	1	doubles	-152.8677596
15540	31	15540_x1	12.553	AA_AB	-4.337853312	0.034285714	0.543159839	NA	AB_AB	-59.21933566
1607	31	1607_x1	136.201	AA_AB	-4.364485909	0.017142857	0.324373466	NA	AB_AB	-55.08493706
16494	31	16494_x1	17.133	AB	-3.282718399	0	0.87161784	NA	AB_AB	-108.3142332
16947	31	16947_x1	78.26	AB	-3.76803993	0.018518519	1	NA	AB_AB	-109.4409443
17395	31	17395_x1	118.666	AA_BC	-25.47726764	0.193710692	0.494442452	NA	AB_AC	-85.28421765
17649	31	17649_x1	48.107	AB	-3.375283089	0	1	NA	AB_AB	-121.4499272
17674	31	17674_x1	133.903	AA_AB	-4.288277232	0.051428571	1	NA	AB_AB	-52.87613147
1780	31	1780_x1	5.719	AB_CD	-33.83619935	0.126849894	0.689054273	0.575315484	doubles	-94.99628292
18219	31	18219_x1	100.616	AA_AB	-3.815744688	0.017647059	0.877789947	NA	AB_AB	-58.66745617
18294	31	18294_x1	135.046	AA_AB	-5.050592073	0.035294118	0.189505272	NA	AB_AB	-61.34665473
19717	31	19717_x1	9.699	AB_AC	-15.95467598	0.106666667	0.278612069	0.757026167	doubles	-148.4417514
19817	31	19817_x1	135.496	AA_AB	-6.420431752	0.035294118	0.036926804	NA	AB_AB	-66.14889685
19962	31	19962_x1	41.477	AB	-3.575290552	0	0.533544894	NA	AB_AB	-116.8445713
20430	31	20430_x1	118.833	AB	-4.210517141	0	0.221011249	NA	AB_AB	-121.5986808
2068	31	2068_x1	105.865	AB	-3.295826051	0	0.937020169	NA	AB_AB	-112.4462238
20694	31	20694_x1	66.9	AB	-3.725056608	0	0.375456888	NA	AB_AB	-109.4430519
21052	31	21052_x1	77.942	AB	-3.321489854	0	0.937790586	NA	AB_AB	-115.2178096
21954	31	21954_x1	49.881	AB	-3.308196444	0	0.873248139	NA	AB_AB	-111.0856332
22199	31	22199_x1	12.553	AB_AC	-12.75705689	0.053333333	1	0.444532857	doubles	-149.9737711
22781	31	22781_x1	131.091	AA_AB	-4.610072079	0.105882353	0.937790586	NA	AB_AB	-43.09333217
23976	31	23976_x1	100.381	AB	-3.809657135	0.01734104	0.939250235	NA	AB_AB	-117.0046825
24818	31	24818_x1	59.75	AB	-3.324304818	0	0.937408934	NA	AB_AB	-114.5341441
25148	31	25148_x1	91.385	AB	-3.299164953	0	1	NA	AB_AB	-113.1360432
25752	31	25752_x1	33.158	AA_AB	-4.023931185	0	0.284313658	NA	AB_AB	-67.86661668
26129	31	26129_x1	136.201	AB	-4.19921761	0	0.207179847	NA	AB_AB	-114.7225764
28501	31	28501_x1	70.532	AB	-4.08412596	0.035928144	1	NA	AB_AB	-108.4596284
29565	31	29565_x1	136.201	AA_AB	-4.427799845	0.051724138	0.646483345	NA	AB_AB	-50.28373475
30796	31	30796_x1	112.292	AB	-4.112399833	0	0.249886032	NA	AB_AB	-120.814083
31004	31	31004_x1	119.073	AA_AB	-5.384116374	0.040540541	0.11553971	NA	AB_AB	-55.02085432
3115	31	3115_x1	75.961	AB	-6.182133413	0.008917197	0.229657847	NA	AB_AB	-113.8332777
31575	31	31575_x1	66.9	AB	-3.421529469	0	0.819147252	NA	AB_AB	-121.4961736
31755	31	31755_x1	103.272	AB	-3.776586072	0	0.396133341	NA	AB_AB	-119.1053083
32840	31	32840_x1	100.122	AB	-3.334209971	0	0.938165342	NA	AB_AB	-116.6034907
34427	31	34427_x1	136.201	AA_AB	-5.603190745	0.017241379	0.067738463	NA	AB_AB	-69.36917945
34824	31	34824_x1	136.201	AA_AB	-4.567770928	0.085714286	0.818105968	NA	AB_AB	-46.32347603
38479	31	38479_x1	55.224	AB	-3.386843911	0	0.939250235	NA	AB_AB	-121.4614881
40077	31	40077_x1	6.792	AA_AB	-4.514671378	0.088757396	0.937790586	NA	AB_AB	-46.42736555
40155	31	40155_x1	99.945	AB	-3.371944188	0	1	NA	AB_AB	-120.7601078
40979	31	40979_x1	120.716	AB	-4.286811671	0.017647059	0.356004127	NA	AB_AB	-115.4299233
4136	31	4136_x1	66.9	AB	-3.792267447	0.017964072	0.938165342	NA	AB_AB	-112.8837785
41505	31	41505_x1	120.716	AB	-4.20319721	0	0.212785797	NA	AB_AB	-117.4724779
41568	31	41568_x1	71.223	AB	-3.808934372	0	0.335135201	NA	AB_AB	-110.2134102
41809	31	41809_x1	71.223	AB	-3.34685794	0	0.938533405	NA	AB_AB	-117.9890996
42264	31	42264_x1	136.201	AA_AB	-4.439882995	0.069364162	0.877789947	NA	AB_AB	-48.49251862
42697	31	42697_x1	45.973	AB	-3.177646784	0	0.864404975	NA	AB_AB	-97.2254738
42820	31	42820_x1	136.201	AA_AB	-4.533070077	0	0.14954904	NA	AB_AB	-71.12167753
43344	31	43344_x1	138.509	AA_AB	-6.227081439	0.034682081	0.046464426	NA	AB_AB	-66.6168518
43926	31	43926_x1	49.295	AB	-3.518841825	0	0.584783499	NA	AB_AB	-116.1016421
44534	31	44534_x1	66.9	AB	-3.833638142	0.017751479	0.817046489	NA	AB_AB	-114.2928475
45068	31	45068_x1	121.318	AB	-5.060093277	0	0.075669116	NA	AB_AB	-120.3888155
45455	31	45455_x1	136.201	AA_AB	-4.033894329	0	0.289892524	NA	AB_AB	-58.95233347
45568	31	45568_x1	126.456	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
45591	31	45591_x1	71.223	AB	-3.374470406	0	0.938894974	NA	AB_AB	-120.0761536
45744	31	45744_x1	136.201	AB	-4.313385638	0	0.194747483	NA	AB_AB	-122.3880298
45872	31	45872_x1	25.921	AB	-3.65533557	0	0.490138567	NA	AB_AB	-120.3570187
4610	31	4610_x1	50.832	AB	-3.397537988	0	0.817046489	NA	AB_AB	-118.7262602
46510	31	46510_x1	17.133	AA_AB	-4.679467556	0.102857143	0.758421989	NA	AB_AB	-47.12879733
46666	31	46666_x1	136.201	AA_AB	-3.983131327	0.01734104	0.593647461	NA	AB_AB	-56.08139319
46926	31	46926_x1	100.616	AB	-3.382965962	0	0.877789947	NA	AB_AB	-119.3981686
47052	31	47052_x1	66.9	AB	-3.79221419	0.017647059	0.938894974	NA	AB_AB	-114.9353258
47137	31	47137_x1	125.155	AB	-4.453830603	0.017857143	0.278612069	NA	AB_AB	-114.229173
47262	31	47262_x1	115.768	AA_BC	-15.12952919	0.089017341	0.479615169	NA	AB_AC	-105.2206992
47698	31	47698_x1	10.862	AA_AB	-3.803876692	0.017241379	0.939599372	NA	AB_AB	-59.33209953
47991	31	47991_x1	68.885	AB	-3.385457072	0	0.81596828	NA	AB_AB	-117.3412183
48520	31	48520_x1	112.292	AB	-4.028859912	0	0.287118195	NA	AB_AB	-122.7899845
48882	31	48882_x1	13.127	AA_AB	-4.387629242	0.052023121	0.7014821	NA	AB_AB	-54.37655054
49449	31	49449_x1	12.553	AA_AB	-4.783185063	0.099337748	0.456482235	NA	AB_AB	-43.77547663
49543	31	49543_x1	113.996	AB	-4.288737555	0.019480519	0.331993251	NA	AB_AB	-104.4938916
49943	31	49943_x1	136.201	AA_AB	-5.537466912	0.035714286	0.102832524	NA	AB_AB	-47.43457158
50048	31	50048_x1	114.638	AA_BC	-12.40106918	0.064367816	0.393301297	NA	AB_AC	-111.1222179
50409	31	50409_x1	0	AA_AB	-5.242202522	0.053254438	0.186853822	NA	AB_AB	-58.03449176
50415	31	50415_x1	54.747	AA_BC	-16.64006655	0.120689655	0.874040338	NA	AB_AC	-102.3031299
51170	31	51170_x1	80.408	AB	-3.406509624	0	0.755605875	NA	AB_AB	-116.6757903
51186	31	51186_x1	136.201	AA_AB	-7.003596699	0.086206897	0.030947735	NA	AB_AB	-59.76872262
52272	31	52272_x1	113.996	AA_BC	-12.53700614	0.081871345	0.636445778	NA	AB_AC	-104.9586476
52460	31	52460_x1	10.274	AA_AB	-5.157170061	0.035087719	0.165979309	NA	AB_AB	-62.13125252
52911	31	52911_x1	89.983	AB	-3.600886425	0	0.474106177	NA	AB_AB	-112.0648037
53197	31	53197_x1	17.806	AA_AB	-4.113630871	0.034482759	0.939250235	NA	AB_AB	-56.2573799
53380	31	53380_x2	136.201	AB_AC	-12.06518725	0.04	0.703138689	0.321573937	doubles	-150.1382481
53633	31	53633_x1	136.201	AA_AB	-4.651755289	0.069364162	0.538426966	NA	AB_AB	-46.64494944
54135	31	54135_x1	41.477	AA_BC	-9.162837349	0.024	0.819147252	NA	AB_AC	-113.2936749
54158	31	54158_x1	5.056	AA_AB	-5.600273308	0.141176471	0.387519085	NA	AB_AB	-44.22708002
54160	31	54160_x1	25.921	AB	-4.098566797	0	0.2385005	NA	AB_AB	-115.308406
5421	31	5421_x1	133.331	AA_AB	-3.874466592	0	0.364388386	NA	AB_AB	-59.47938622
5448	31	5448_x1	46.531	AB	-3.646682521	0	0.418920525	NA	AB_AB	-108.6781974
54534	31	54534_x1	25.921	AB	-3.769053203	0	0.393301297	NA	AB_AB	-117.7248144
5456	31	5456_x1	128.212	AA_AB	-4.757718989	0.035502959	0.278612069	NA	AB_AB	-59.68935137
54806	31	54806_x1	48.71	AB	-3.321489854	0	0.937790586	NA	AB_AB	-115.2178096
54836	31	54836_x1	136.201	AB_AC	-12.24828354	0.026819923	0.194747483	0.703138689	AA_AB_AB_AC	-158.2450508
55485	31	55485_x1	55.981	AB	-3.803927498	0.01754386	0.938894974	NA	AB_AB	-115.6309761
55684	31	55684_x1	88.507	AB	-3.396761519	0	1	NA	AB_AB	-123.5308471
55737	31	55737_x1	37.996	AB	-3.359435465	0	1	NA	AB_AB	-119.3746381
55864	31	55864_x1	71.098	AB	-3.362774366	0	1	NA	AB_AB	-120.0644575
56209	31	56209_x1	89.642	AB	-3.421529469	0	0.819147252	NA	AB_AB	-121.4961736
56414	31	56414_x1	53.28	AB	-3.390328878	0	0.623194498	NA	AB_AB	-105.6759218
56442	31	56442_x1	71.223	AB	-3.260081814	0	1	NA	AB_AB	-108.9780772
56489	31	56489_x1	119.559	AB	-4.108719907	0	0.247081972	NA	AB_AB	-119.4374421
56754	31	56754_x1	136.201	AA_AB	-6.649169467	0.072727273	0.040120544	NA	AB_AB	-58.41804185
56839	31	56839_x1	68.246	AB	-3.352845785	0	0.68323176	NA	AB_AB	-106.3249192
57022	31	57022_x2	12.553	AB_AC	-14.22535307	0.093333333	0.487566996	0.247081972	doubles	-154.9026576
57271	31	57271_x1	89.836	AB	-3.704254299	0	0.439128929	NA	AB_AB	-118.346496
57521	31	57521_x1	132.84	AA_AB	-5.38429578	0.034682081	0.125908771	NA	AB_AB	-63.71462468
57551	31	57551_x1	71.223	AB	-3.407375213	0	0.879198744	NA	AB_AB	-122.1684998
57747	31	57747_x1	5.719	AA_AB	-4.447564061	0.035502959	0.439128929	NA	AB_AB	-50.45495008
57919	31	57919_x1	5.719	AA_AB	-7.635584699	0.125748503	0.02157383	NA	AB_AB	-53.83359143
5792	31	5792_x1	10.862	AB_AC	-14.5118238	0.107279693	1	0.938165342	doubles	-149.0045123
57967	31	57967_x1	32.392	AB	-3.38786656	0	0.689054273	NA	AB_AB	-110.4788229
58034	31	58034_x1	5.719	AB_AC	-14.18200222	0.081395349	0.81596828	0.938165342	doubles	-144.9833953
58133	31	58133_x1	107.058	AB	-3.925057451	0	0.312974211	NA	AB_AB	-117.8808187
58279	31	58279_x1	103.454	AA_BC	-14.21850124	0.08045977	0.390430168	NA	AB_AC	-108.6286657
58647	31	58647_x1	32.392	AB	-3.549975055	0	0.591484589	NA	AB_AB	-120.2516582
58873	31	58873_x1	80.408	AB	-3.362031299	0	0.938533405	NA	AB_AB	-118.6907535
59111	31	59111_x1	116.649	AA_AB	-4.86192331	0.037037037	0.235582426	NA	AB_AB	-57.7958622
59189	31	59189_x1	133.903	AA_AB	-4.900148153	0.104651163	0.484956561	NA	AB_AB	-41.26284148
59739	31	59739_x1	137.341	AA_AB	-5.77217237	0.034482759	0.079173258	NA	AB_AB	-65.46720678
59767	31	59767_x1	66.9	AB	-3.334678138	0	0.74652753	NA	AB_AB	-108.366193
60079	31	60079_x1	7.331	AA_AB	-4.90300332	0.120805369	0.50363949	NA	AB_AB	-40.59567663
60487	31	60487_x1	17.133	AA_AB	-9.251176259	0.028187919	0.562520942	NA	AB_AB	-61.91490865
60579	31	60579_x1	8.558	AA_AB	-5.029211715	0.051428571	0.252662453	NA	AB_AB	-59.10890987
60623	31	60623_x1	12.553	AA_AB	-4.452922642	0.034285714	0.447177877	NA	AB_AB	-60.02088548
60956	31	60956_x1	136.201	AA_AB	-5.77217237	0.034482759	0.079173258	NA	AB_AB	-65.46720678
61377	31	61377_x1	12.01	AA_AB	-4.107866911	0.034285714	1	NA	AB_AB	-55.55694682
6142	31	6142_x1	11.393	AB_AC	-20.52868641	0.046753247	0.758421989	0.938894974	doubles	-161.0904154
61622	31	61622_x1	112.192	AB	-3.919475539	0	0.310038563	NA	AB_AB	-116.5022758
62010	31	62010_x1	53.58	AA_BC	-12.07737119	0.064367816	0.698084055	NA	AB_AC	-110.7985199
62301	31	62301_x1	89.037	AB	-3.547180175	0	0.456482235	NA	AB_AB	-103.7733316
62939	31	62939_x1	128.212	AB	-3.913995521	0	0.307067333	NA	AB_AB	-115.1238348
6312	31	6312_x1	71.223	AB	-3.334209971	0	1	NA	AB_AB	-116.6034907
63693	31	63693_x1	100.498	AB	-3.430033473	0	0.758421989	NA	AB_AB	-119.4452361
64046	31	64046_x1	38.706	AB	-3.609919942	0	0.476882159	NA	AB_AB	-113.4467982
64059	31	64059_x1	132.266	AA_AB	-6.229792393	0.176470588	0.937020169	NA	AB_AB	-36.76237985
6413	31	6413_x1	66.9	AB	-3.433442365	0	0.820170857	NA	AB_AB	-122.8810475
64513	31	64513_x1	103.569	AB	-3.854032945	0	0.356004127	NA	AB_AB	-119.8692356
64651	31	64651_x1	66.9	AB	-3.371944188	0	0.939250235	NA	AB_AB	-120.7601078
64806	31	64806_x1	136.201	AA_BC	-25.68256178	0.065934066	0.160921846	NA	AB_AC	-108.1420666
64854	31	64854_x1	100.258	AB	-3.386843911	0	0.939250235	NA	AB_AB	-121.4614881
64893	31	64893_x1	117.91	AA_AB	-8.561656825	0.134615385	0.008531155	NA	AB_AB	-52.34993076
65057	31	65057_x1	71.809	AB	-3.803927498	0.01754386	0.938894974	NA	AB_AB	-115.6309761
65543	31	65543_x1	10.274	AA_AB	-4.214611008	0.01734104	0.401683537	NA	AB_AB	-63.17767777
658	31	658_x1	108.774	AB	-4.212686226	0.017751479	0.396133341	NA	AB_AB	-114.6718956
65823	31	65823_x1	60.939	AA_BC	-12.09911164	0.08045977	0.696340969	NA	AB_AC	-106.5092761
65957	31	65957_x1	84.621	AB	-3.362031299	0	0.938533405	NA	AB_AB	-118.6907535
66725	31	66725_x1	112.863	AA_BC	-9.027824515	0.013186813	0.361628737	NA	AB_AC	-122.8607992
66868	31	66868_x1	107.058	AB	-3.662930283	0	0.42491156	NA	AB_AB	-111.4403671
67071	31	67071_x1	111.55	AB	-3.69591854	0	0.436368228	NA	AB_AB	-116.9651993
6717	31	6717_x1	113.439	AA_AB	-7.191767643	0.086705202	0.024968665	NA	AB_AB	-59.9827966
67460	31	67460_x1	14.27	AA_AB	-4.63730062	0.051724138	0.444532857	NA	AB_AB	-56.67155993
67475	31	67475_x1	17.289	AB	-3.418296638	0	0.757026167	NA	AB_AB	-118.0605383
68177	31	68177_x1	32.505	AA_BC	-15.66500626	0.07875	0.870778741	NA	AB_AC	-93.85454139
68216	31	68216_x1	128.212	AA_BC	-27.68390661	0.079120879	0.272783917	NA	AB_AC	-105.8999577
68409	31	68409_x1	136.201	AA_AB	-5.477385242	0.069364162	0.165979309	NA	AB_AB	-57.08130624
68501	31	68501_x1	32.252	AB_AC	-20.48889988	0.182730924	0.517921031	0.517921031	doubles	-134.3733909
68588	31	68588_x1	13.698	AA_AB	-4.63730062	0.051724138	0.444532857	NA	AB_AB	-56.67155993
68947	31	68947_x1	138.509	AA_AB	-7.003596699	0.086206897	0.030947735	NA	AB_AB	-59.76872262
69777	31	69777_x1	133.903	AA_AB	-5.57048648	0.051724138	0.125908771	NA	AB_AB	-61.03714824
69798	31	69798_x1	17.133	AA_AB	-4.090167702	0.035502959	0.938533405	NA	AB_AB	-54.21643666
70159	31	70159_x1	78.602	AB	-3.204421386	0	0.866321585	NA	AB_AB	-99.99817036
70254	31	70254_x1	38.399	AB	-3.336950115	0	0.937790586	NA	AB_AB	-115.9197503
70382	31	70382_x1	78.26	AB	-3.358307522	0	0.876330684	NA	AB_AB	-116.6275882
70508	31	70508_x1	136.201	AA_AB	-5.089635712	0.017647059	0.12368263	NA	AB_AB	-66.11967159
70512	31	70512_x2	2.239	AB_AC	-40.05599652	0.027290448	0.877789947	0.12368263	AA_BC	-59.65872853
