population_type DH
population_name CMUW10X_0001
distance_function kosambi
cut_off_p_value .0001
no_map_dist 15.0
no_map_size 2
missing_threshold .25
estimation_before_clustering yes
detect_bad_data yes
objective_function ML
number_of_loci 5052
number_of_individual 34

locus_name	CMUW10X01H_0009	CMUW10X01H_0011	CMUW10X01H_0012	CMUW10X01H_0013	CMUW10X01H_0016	CMUW10X01H_0019	CMUW10X01H_0020	CMUW10X01H_0021	CMUW10X01H_0023	CMUW10X01H_0024	CMUW10X01H_0030	CMUW10X01H_0031	CMUW10X01H_0035	CMUW10X01H_0044	CMUW10X01H_0047	CMUW10X01H_0058	CMUW10X01H_0062	CMUW10X01H_0063	CMUW10X01H_0064	CMUW10X01H_0067	CMUW10X01H_0068	CMUW10X01H_0069	CMUW10X01H_0072	CMUW10X01H_0073	CMUW10X01H_0074	CMUW10X01H_0077	CMUW10X01H_0079	CMUW10X01H_0080	CMUW10X01H_0083	CMUW10X01H_0085	CMUW10X01H_0086	CMUW10X01H_0087	CMUW10X01H_0093	CMUW10X01H_0095	
35107_x1	b	a	a	-	a	a	b	a	a	a	b	-	-	-	a	-	b	a	b	-	-	b	b	-	a	b	a	a	b	b	a	a	b	a	
92199_x1	b	a	a	a	b	a	-	b	b	a	a	b	-	-	b	-	a	a	-	-	b	a	b	b	-	b	a	-	a	a	b	a	b	a	
57699_x1	-	b	a	a	a	b	-	a	b	b	a	a	a	a	-	b	a	-	b	a	a	a	-	b	a	a	b	b	b	a	b	b	a	a	
23471_x1	a	b	b	b	a	a	-	-	b	-	a	-	b	a	b	b	b	b	-	-	a	a	-	b	a	b	b	a	a	a	b	b	b	a	
34809_x1	a	a	a	a	b	a	a	b	a	b	b	a	a	a	a	b	a	b	b	a	a	b	-	a	a	b	b	b	a	a	a	a	a	b	
2012_x1	a	b	b	a	b	a	-	-	a	a	b	a	a	b	a	b	a	b	b	a	-	a	a	a	b	b	a	b	b	a	b	a	b	b	
66045_x1	b	a	a	a	b	a	a	b	b	-	b	-	-	a	b	-	a	a	b	a	a	-	b	a	-	b	a	-	a	a	a	a	b	a	
43110_x1	a	a	b	-	b	a	a	a	b	a	a	a	a	b	b	b	b	b	b	-	a	b	a	-	b	b	b	a	a	a	a	a	a	a	
9368_x1	a	a	b	-	a	a	a	a	a	-	b	b	a	a	b	b	b	a	b	b	-	b	a	-	-	b	b	a	a	b	a	b	a	b	
77916_x1	a	a	b	b	b	b	-	b	a	a	-	b	b	-	a	a	b	-	a	a	-	-	-	-	a	a	a	a	a	a	a	b	a	a	
52722_x1	b	b	a	a	b	a	a	b	a	a	a	a	a	b	a	b	a	b	b	b	b	b	b	b	b	b	a	a	b	b	a	a	a	b	
34408_x1	-	a	a	a	b	a	a	a	a	b	b	-	a	a	a	a	a	b	-	a	a	a	a	b	a	a	b	a	b	a	-	a	b	a	
55335_x1	a	b	b	b	a	a	-	a	b	a	a	b	b	b	b	b	a	a	a	b	-	b	b	a	a	b	b	b	a	-	b	a	a	b	
11989_x1	b	b	b	a	b	a	b	a	b	a	-	b	b	a	b	b	b	a	a	a	a	a	b	-	a	b	b	a	b	a	a	b	-	a	
48180_x1	-	a	a	b	a	b	-	a	b	b	b	b	a	b	-	a	a	a	b	a	b	-	-	b	b	a	b	a	a	b	a	b	-	b	
281_x1	a	a	a	a	b	a	a	a	-	a	b	a	a	b	b	b	b	b	b	a	a	a	b	b	b	a	b	a	a	a	a	a	a	a	
55629_x1	b	a	a	b	a	b	-	-	a	b	b	a	a	b	-	a	a	a	b	a	a	-	-	a	b	b	a	-	a	b	b	-	b	b	
1989_x1	b	b	a	a	b	a	a	a	a	b	a	-	b	b	-	-	a	-	b	b	-	b	b	-	-	-	a	a	a	a	a	b	a	a	
47277_x1	-	b	-	a	b	b	b	a	a	a	-	a	b	a	a	a	a	a	b	a	a	b	b	-	b	b	b	a	a	a	a	a	a	b	
70627_x1	a	a	a	a	a	a	b	a	b	b	b	-	a	a	-	-	a	b	b	a	-	b	a	-	-	a	b	a	a	a	-	a	a	a	
22285_x1	a	a	b	a	-	b	b	b	b	b	b	a	a	b	a	a	b	a	a	b	b	a	a	a	a	a	a	b	a	a	a	a	a	a	
3728_x1	b	a	-	b	a	b	b	a	a	a	a	a	a	b	a	b	b	a	b	a	b	a	a	b	a	-	b	b	a	b	a	b	b	b	
48043_x1	a	a	-	a	b	-	a	b	b	b	b	b	-	a	b	-	b	b	a	a	a	-	a	b	a	b	a	b	a	-	b	b	a	a	
2144_x1	b	a	-	b	a	b	-	a	b	b	-	b	a	-	b	a	-	a	b	a	b	a	a	b	a	b	a	b	a	-	a	b	b	b	
24282_x1	a	a	a	b	b	a	a	b	a	a	b	a	a	a	b	-	a	b	a	b	a	a	b	-	a	a	b	a	b	b	a	a	b	a	
5139_x1	-	a	a	a	a	a	a	b	a	b	b	b	b	a	a	-	b	b	b	a	b	a	a	a	a	b	b	a	b	a	b	a	a	b	
2953_x1	a	b	b	a	a	b	a	b	b	b	a	a	a	a	a	b	a	a	-	b	b	b	b	a	a	a	b	b	a	b	a	b	b	b	
19478_x1	a	a	b	a	b	b	b	a	b	b	-	b	a	b	b	a	b	b	b	a	b	b	b	b	b	b	a	b	a	b	a	b	b	a	
6284_x1	-	a	a	a	b	b	b	a	a	b	b	b	a	-	b	a	b	b	b	a	-	b	b	b	b	b	a	b	b	a	a	b	-	a	
76991_x1	b	a	b	b	a	b	-	a	a	a	b	a	a	b	a	b	b	-	b	b	b	a	a	a	a	a	b	b	a	b	a	b	-	b	
14288_x1	a	a	b	b	a	b	-	b	b	a	b	a	a	a	a	a	b	-	a	a	-	a	a	-	a	-	b	b	b	b	b	a	b	b	
3026_x1	a	b	a	a	a	b	a	b	a	a	b	-	a	-	a	a	-	b	a	b	a	-	-	b	a	a	a	b	b	b	a	b	a	b	
27980_x1	a	a	b	b	a	a	a	b	b	b	-	b	a	b	-	b	-	-	a	b	a	a	-	a	a	a	b	b	b	-	b	b	a	a	
74941_x1	a	a	a	a	a	a	a	b	a	b	b	-	-	b	a	-	a	b	b	b	a	a	b	b	-	b	a	b	b	-	a	b	b	b	
29133_x1	-	-	a	b	b	a	a	a	a	b	b	-	a	a	a	a	b	b	b	a	a	a	a	b	b	b	a	a	b	a	b	a	a	a	
59006_x1	-	a	b	a	a	a	-	b	a	a	b	-	b	a	b	-	b	a	a	a	a	-	-	a	a	a	b	a	a	a	b	b	-	-	
62085_x1	-	a	b	b	b	a	b	a	b	b	a	-	b	a	b	b	a	a	b	-	-	a	a	a	b	b	b	a	a	a	b	a	b	a	
57501_x1	-	b	b	b	a	b	b	a	b	a	b	b	b	b	b	-	b	b	a	b	a	a	b	-	-	b	a	b	b	b	b	a	a	a	
56970_x1	a	a	a	a	a	b	a	a	a	a	b	a	a	a	a	-	b	b	a	a	-	b	-	-	a	a	a	b	a	b	a	a	-	b	
10646_x1	a	a	b	a	b	b	-	b	b	b	b	a	a	b	a	-	b	a	a	b	b	a	a	a	a	a	a	b	a	a	-	a	a	a	
13247_x1	-	b	b	-	b	a	b	-	-	a	b	a	b	b	-	b	b	b	a	a	b	b	b	-	b	a	b	a	b	a	b	b	a	a	
71736_x1	a	b	-	a	b	b	b	b	a	b	b	-	a	b	b	a	b	b	a	b	b	a	a	b	-	a	a	a	b	b	a	b	a	b	
504_x1	b	b	a	a	b	-	a	b	a	b	b	b	b	b	b	a	a	b	b	b	a	b	a	b	b	a	a	a	b	b	-	a	a	a	
9416_x1	b	a	a	a	b	a	-	b	b	a	b	b	b	b	b	a	-	a	b	a	a	a	b	a	a	b	a	a	a	a	a	b	b	a	
68096_x1	b	b	a	b	a	a	a	-	-	a	a	a	b	a	a	b	a	a	a	b	a	a	a	a	-	a	b	a	b	a	b	a	a	b	
55056_x1	a	a	a	a	b	b	-	a	a	a	b	a	b	-	-	a	a	b	b	b	-	a	a	b	b	-	b	b	a	b	b	a	a	b	
6889_x1	a	b	b	b	b	a	a	a	b	a	b	-	-	b	b	b	a	b	b	a	a	b	-	b	b	b	b	a	a	a	a	a	a	a	
41098_x1	a	-	a	a	a	a	a	b	a	-	b	a	-	b	a	a	-	b	b	b	a	a	b	b	b	b	a	b	b	a	a	b	b	b	
7057_x1	a	a	a	-	b	b	b	a	b	a	-	a	b	b	-	a	b	b	b	a	b	a	a	a	a	b	-	a	b	b	b	b	a	b	
48708_x1	-	a	a	b	b	a	a	b	a	a	b	a	a	-	b	b	a	b	a	a	a	-	-	b	a	a	b	a	b	b	a	a	b	a	
51575_x1	a	a	b	a	a	a	-	-	a	a	b	-	b	-	b	b	b	-	a	a	-	a	b	a	-	-	b	a	a	a	b	b	b	a	
40215_x1	a	b	a	b	a	b	a	a	a	b	a	a	-	a	b	b	a	b	a	-	b	a	a	-	a	b	a	b	b	b	b	b	a	a	
49581_x1	b	a	b	-	a	b	a	-	a	a	a	a	a	a	b	b	b	a	b	a	-	-	a	b	a	b	b	a	b	a	a	a	b	a	
43654_x1	a	b	a	a	b	a	b	b	a	-	a	a	-	b	b	b	b	b	a	-	-	a	a	a	-	-	a	b	b	a	b	a	b	-	
58878_x1	a	a	a	-	b	b	b	b	a	a	a	-	a	a	a	a	a	b	b	b	-	b	a	b	b	b	b	b	b	b	b	b	b	a	
2251_x1	b	a	a	a	a	b	-	a	a	a	b	a	a	a	a	b	b	b	a	a	a	b	b	-	a	a	a	b	a	b	-	a	b	b	
66930_x1	a	-	a	a	b	a	b	a	b	b	b	b	b	b	a	a	a	b	a	b	-	a	b	-	-	a	-	b	a	b	b	b	a	b	
42397_x1	b	b	b	a	a	a	b	a	a	b	b	b	a	-	b	-	b	-	a	a	a	-	b	-	b	a	b	b	a	a	a	a	b	b	
6539_x1	-	b	b	b	b	b	a	b	a	b	-	-	b	a	a	b	-	a	b	a	a	b	a	b	a	a	b	b	a	-	-	-	-	b	
48911_x1	b	a	-	a	b	b	b	b	b	a	-	b	b	b	a	-	b	-	b	b	-	b	-	b	b	a	b	a	a	a	a	b	-	b	
48159_x1	a	a	b	b	a	b	b	b	b	a	b	b	a	-	a	a	b	a	a	a	b	-	-	a	a	a	b	b	b	b	-	a	b	b	
57161_x1	a	a	b	b	a	b	b	b	b	a	b	b	-	-	a	a	b	a	a	a	b	a	-	a	a	a	b	b	b	b	-	-	b	b	
53112_x1	a	b	b	a	b	a	b	b	a	a	b	a	b	b	a	b	b	b	a	-	a	b	-	a	a	b	a	b	b	-	b	a	a	a	
66149_x1	a	a	-	b	b	a	-	b	a	a	b	a	b	b	b	b	a	b	a	b	-	-	b	b	b	b	a	a	a	a	-	a	a	a	
Oke_ndub3-58_x1	b	a	a	b	b	a	a	b	a	b	b	a	a	a	a	b	b	b	a	b	a	a	a	a	b	b	a	a	a	a	b	b	a	b	
62294_x1	b	b	a	b	a	b	a	a	b	b	b	a	-	b	b	-	b	b	b	b	-	a	a	a	b	b	b	b	a	a	a	a	a	b	
32215_x1	b	a	b	b	a	b	a	-	-	a	-	a	-	a	b	b	b	a	b	a	-	-	-	-	a	b	b	a	b	a	a	a	b	a	
53050_x1	a	a	b	a	b	b	-	b	b	-	-	a	a	-	a	a	b	a	a	a	-	a	a	a	a	a	a	b	a	b	b	a	a	a	
20305_x1	a	b	b	b	a	b	b	a	a	b	a	a	a	b	a	-	b	b	a	b	-	b	a	b	b	a	b	b	b	b	b	a	a	b	
7899_x1	a	b	-	b	b	a	a	a	a	a	a	a	a	b	a	b	b	b	b	a	b	-	-	b	b	a	a	a	a	-	b	a	b	a	
4813_x1	a	a	a	b	a	b	-	b	a	b	a	-	a	b	-	a	a	b	b	b	b	b	a	a	b	a	a	b	a	b	b	a	b	b	
8324_x1	b	b	b	b	b	-	b	b	b	b	a	b	b	-	b	b	a	a	b	a	-	a	-	a	-	-	b	-	b	-	b	b	a	a	
54310_x1	b	b	b	b	a	-	b	b	a	b	a	-	-	b	a	a	b	b	b	a	b	b	a	b	b	a	b	a	b	a	a	a	b	b	
8958_x1	a	b	a	-	b	a	a	-	a	a	a	-	-	b	a	b	b	b	b	a	b	b	a	b	b	a	a	a	a	b	b	a	-	a	
53286_x1	a	a	-	a	a	a	-	a	b	b	a	-	a	-	a	a	a	a	a	b	b	a	a	b	b	a	b	b	a	b	a	b	b	a	
49666_x1	a	b	b	a	a	a	b	a	b	a	a	-	b	a	-	b	a	a	b	b	a	b	b	a	b	a	b	b	b	a	b	a	a	b	
15226_x1	b	b	a	b	a	b	b	a	a	a	a	b	a	b	a	b	b	a	a	a	b	b	a	-	b	a	a	b	a	a	a	b	b	b	
70063_x1	b	a	a	a	b	a	b	-	a	b	b	b	a	b	b	b	a	-	a	b	a	a	a	b	b	a	a	a	b	a	a	a	b	b	
58341_x1	-	b	-	a	b	-	b	b	a	a	a	a	-	a	b	b	b	b	a	b	-	a	a	a	b	a	a	a	-	a	-	a	-	b	
52746_x1	-	b	-	a	b	a	b	a	b	a	a	-	a	a	b	-	b	a	b	a	a	b	b	-	b	b	a	b	a	a	a	b	-	b	
5842_x1	a	a	a	a	a	a	b	a	b	b	a	-	a	b	a	a	b	b	b	b	a	b	b	-	b	b	b	b	b	a	b	a	-	a	
38856_x1	a	-	-	a	b	b	-	b	b	b	a	b	-	-	a	b	b	b	b	b	a	a	b	b	b	a	b	b	a	a	b	b	a	b	
70106_x1	b	a	-	b	a	-	b	b	a	a	-	a	-	a	b	b	b	a	b	a	b	a	a	a	a	b	b	a	b	a	-	b	b	b	
5145_x1	b	a	a	b	b	b	a	b	b	b	-	-	b	a	a	b	b	b	b	b	a	b	a	-	b	b	a	a	b	-	b	b	b	b	
44270_x1	-	b	-	a	a	a	-	a	b	b	a	b	a	b	a	a	a	a	a	b	b	a	a	b	b	a	b	b	a	b	a	b	b	a	
43880_x1	-	b	-	b	a	b	-	a	b	-	b	a	a	b	a	-	b	b	a	b	a	b	a	a	b	a	b	a	b	a	a	b	a	b	
17600_x1	a	a	a	b	b	a	a	b	a	a	b	a	b	-	b	b	a	-	a	b	a	b	b	-	b	b	a	a	a	a	a	a	a	a	
78521_x1	a	a	b	a	b	a	a	b	b	a	a	b	a	b	b	a	a	-	b	a	a	-	a	-	b	a	b	a	a	b	a	a	-	a	
59153_x1	-	b	a	a	b	a	-	-	a	a	a	-	b	a	a	a	b	b	b	b	-	b	b	a	a	b	b	a	a	a	a	-	b	a	
27960_x1	-	b	b	b	a	b	a	a	a	b	-	b	a	a	a	b	a	b	a	-	b	a	-	b	a	a	b	b	a	b	a	a	b	b	
47627_x1	a	b	a	b	b	b	b	b	a	b	b	-	b	b	b	-	b	a	a	b	b	a	a	a	a	a	a	a	b	a	a	b	a	b	
7586_x1	b	b	a	a	b	b	-	a	a	-	b	a	b	a	a	a	a	a	b	-	a	b	-	-	b	b	b	a	a	a	a	a	-	b	
52579_x1	b	a	-	b	a	b	a	a	b	b	-	b	a	a	b	-	b	a	a	-	b	a	-	-	a	-	b	a	a	b	a	b	a	a	
60071_x1	a	a	b	b	a	a	a	b	a	a	a	a	a	a	a	a	b	b	b	b	a	b	-	a	b	a	a	b	a	b	b	a	b	b	
86618_x1	b	a	-	b	a	a	a	a	-	a	a	b	a	a	-	b	a	a	b	a	a	b	-	b	b	b	b	b	a	a	b	a	b	a	
50772_x1	a	b	a	b	a	a	a	a	a	b	-	a	a	a	b	b	a	b	a	a	b	a	a	a	a	b	a	b	b	b	b	a	a	a	
51402_x1	a	a	b	a	b	a	a	a	b	a	-	a	a	-	b	b	b	-	b	-	a	b	-	b	b	-	b	a	a	a	a	a	-	a	
16494_x1	-	b	a	a	b	a	b	a	a	a	-	a	a	-	a	b	b	a	b	a	a	a	-	a	a	a	a	a	a	a	b	b	a	b	
51688_x1	a	a	-	b	a	a	a	b	b	-	a	-	a	-	b	b	a	b	a	b	b	a	b	a	a	a	a	b	b	b	b	b	a	a	
1316_x1	a	a	b	a	a	a	b	b	a	a	b	b	b	a	b	b	b	b	a	a	-	b	-	a	a	a	b	a	a	a	-	b	-	a	
11632_x1	-	b	-	a	-	a	b	b	a	a	-	a	a	b	b	b	b	b	a	b	a	a	a	a	b	b	a	b	b	a	b	a	b	b	
18514_x1	-	b	a	a	a	-	-	-	a	a	-	a	a	b	b	b	b	b	b	-	a	a	b	-	b	a	a	b	a	a	-	a	a	a	
65149_x1	a	a	b	a	a	a	a	-	b	b	a	-	a	b	-	a	a	a	a	b	b	-	a	b	-	a	b	b	a	b	a	b	b	a	
48220_x1	-	b	b	a	a	a	a	a	b	b	b	a	b	b	b	b	b	a	a	a	b	a	b	-	a	a	a	a	a	a	a	a	a	b	
44773_x1	a	b	a	a	-	a	a	a	b	b	a	a	a	-	a	b	a	b	b	a	-	-	a	a	b	-	b	-	b	-	-	a	a	b	
10979_x1	b	b	a	a	a	a	a	a	-	b	b	-	a	b	b	-	b	a	a	a	b	a	b	a	a	a	a	a	a	a	a	a	-	b	
60658_x1	-	a	b	-	a	b	-	a	a	a	b	a	a	b	a	b	b	a	b	a	b	a	a	-	-	a	b	b	a	b	a	b	b	b	
43307_x1	b	b	-	-	-	b	a	b	b	a	b	-	a	a	a	b	b	b	b	a	-	a	b	b	a	b	b	a	-	b	-	b	a	b	
32838_x1	b	b	b	a	b	a	a	a	b	b	b	b	a	a	b	a	a	b	b	b	b	b	b	b	b	b	a	a	b	b	a	a	a	b	
10278_x1	b	a	b	b	a	b	b	b	a	a	a	a	-	-	b	b	b	a	-	a	-	a	a	a	a	-	b	a	b	a	a	b	b	b	
66789_x1	a	b	b	a	b	a	b	b	a	a	b	a	b	-	a	b	b	b	a	a	b	b	b	a	b	a	b	a	b	a	b	b	a	a	
4449_x1	-	b	a	a	a	a	-	-	b	b	b	-	a	b	b	b	-	a	a	a	-	a	b	a	a	a	b	-	b	a	b	a	a	b	
63151_x1	b	a	b	b	a	a	-	b	b	b	b	-	a	a	a	-	a	a	b	b	b	a	b	-	b	a	a	a	b	b	b	b	a	a	
34875_x1	a	b	a	a	b	a	b	a	b	a	a	-	a	a	b	b	b	a	b	a	a	a	b	-	b	b	a	a	a	a	a	b	a	b	
64834_x1	a	a	b	b	a	b	-	b	b	b	b	b	a	b	b	b	a	a	a	a	-	a	a	b	b	a	a	-	b	b	a	b	a	b	
57395_x1	-	b	a	a	b	a	-	a	b	a	a	-	a	a	b	a	b	a	b	a	a	-	b	-	-	b	a	b	a	a	a	b	-	b	
78589_x1	b	a	a	b	b	a	b	a	a	-	a	-	a	-	b	b	a	b	a	a	b	b	a	-	a	a	a	a	a	-	a	b	a	b	
7673_x1	-	a	a	b	a	b	-	b	a	a	-	a	a	-	b	a	a	a	b	a	a	b	a	a	-	b	a	a	a	b	b	b	b	b	
8528_x1	b	a	-	a	b	a	-	a	-	b	b	b	a	a	b	a	a	b	b	b	-	b	-	-	b	b	b	b	b	b	a	a	a	b	
69969_x1	b	b	b	b	a	b	-	a	b	b	a	b	a	a	a	b	b	a	b	a	b	a	a	-	a	a	b	b	b	b	b	b	b	b	
15540_x1	a	b	b	b	b	a	b	b	b	b	a	b	b	b	b	a	a	a	b	b	b	a	a	a	a	b	b	a	b	b	b	b	a	a	
68501_x1	b	a	a	a	a	b	a	a	a	a	b	a	a	a	a	a	b	b	a	a	-	b	a	-	a	a	a	b	a	b	a	a	b	b	
6283_x1	b	a	b	b	a	b	-	b	a	a	a	-	a	a	b	b	b	-	b	a	b	b	-	-	a	b	b	a	b	a	a	a	b	a	
22746_x1	a	b	b	a	b	a	a	-	b	b	a	b	-	a	a	-	b	b	a	b	b	a	b	b	a	a	b	b	b	a	a	a	a	a	
81606_x1	a	b	b	b	b	a	b	a	b	b	-	b	a	b	a	b	-	b	b	b	-	b	-	-	b	b	a	b	a	a	b	a	a	a	
14023_x1	b	-	b	b	b	a	b	a	a	b	a	a	b	b	b	a	a	b	a	b	-	-	-	a	b	a	a	b	b	-	b	a	b	a	
57003_x1	a	b	b	a	a	b	b	-	b	a	a	-	b	b	b	a	a	a	b	a	-	-	b	b	a	a	b	a	b	b	a	a	b	a	
66515_x1	-	a	b	b	a	b	b	-	b	b	b	-	b	-	a	b	b	b	a	b	a	a	a	-	a	-	b	b	b	-	a	-	a	b	
4034_x1	a	a	a	a	b	b	-	a	a	b	a	-	a	a	-	b	b	b	b	b	b	a	b	b	b	a	a	a	a	b	a	a	b	a	
65232_x1	b	a	b	a	a	b	a	b	a	-	a	-	b	a	b	a	b	a	a	b	-	-	a	a	a	a	b	-	a	b	a	b	b	a	
48397_x1	-	b	b	b	a	b	-	a	a	b	b	a	a	-	a	-	b	-	a	b	a	-	a	a	-	a	-	a	b	b	a	b	a	b	
55220_x1	-	a	a	a	b	a	a	-	a	b	a	a	a	b	-	b	a	-	b	a	b	-	a	-	a	a	b	a	a	a	a	b	b	b	
47535_x1	-	a	b	b	b	-	-	b	b	a	b	b	b	a	b	-	b	b	b	-	a	b	-	-	a	b	a	a	a	a	a	b	a	a	
62727_x1	b	b	a	a	b	a	a	b	b	-	a	b	b	-	b	a	a	b	a	a	a	b	b	b	b	b	a	a	b	a	b	a	a	a	
65440_x1	a	b	b	-	b	b	b	a	b	a	a	a	a	a	b	a	a	a	a	b	a	b	a	b	a	a	a	b	a	a	a	b	b	a	
26537_x1	a	a	b	b	b	a	a	b	a	a	-	b	b	b	a	a	b	b	a	b	-	-	b	a	b	b	a	a	a	b	a	a	b	b	
34116_x1	a	a	b	b	a	b	-	b	b	a	b	b	a	a	-	a	b	a	a	a	b	a	a	a	a	a	b	b	b	b	b	a	-	b	
29474_x1	a	b	b	b	a	b	-	-	b	b	a	b	b	a	-	b	a	b	a	a	a	a	a	a	b	a	b	b	a	a	b	-	a	b	
43210_x1	b	b	b	b	b	b	b	a	b	a	a	b	a	-	b	-	b	a	a	a	-	b	a	a	a	a	b	a	a	b	b	a	a	a	
59956_x1	b	b	b	-	a	a	a	a	b	a	-	-	b	b	a	b	a	a	a	b	b	a	a	a	a	a	b	b	a	b	b	a	a	b	
18381_x1	a	b	b	b	b	a	-	b	b	b	a	-	b	b	-	a	a	a	b	b	b	a	a	-	b	b	b	a	b	a	b	b	a	a	
26286_x1	b	b	b	b	a	a	a	-	b	a	a	a	b	a	a	b	a	a	a	b	-	-	-	a	a	a	b	a	b	b	b	a	-	b	
59398_x1	a	a	b	b	b	a	b	a	a	b	a	a	b	b	b	-	a	b	a	b	b	-	-	-	-	a	a	b	b	a	-	a	b	a	
60881_x1	-	b	b	b	a	b	a	a	-	b	a	b	a	a	a	b	a	b	b	b	b	a	a	b	a	a	a	b	a	a	a	a	a	b	
13648_x1	a	b	a	-	b	b	-	a	a	a	a	b	a	b	a	a	b	b	a	a	-	b	a	b	a	b	b	b	b	a	a	a	b	b	
42631_x1	-	b	b	a	b	a	a	a	b	b	b	b	-	a	b	a	a	b	b	b	-	b	-	-	b	b	b	b	b	b	a	a	a	b	
47562_x1	a	b	a	a	b	b	-	a	a	a	a	a	b	b	b	b	b	b	a	a	a	-	a	-	a	b	b	b	a	b	a	b	b	b	
53514_x1	b	b	a	b	a	b	-	b	a	a	b	a	b	a	b	b	b	b	b	a	a	b	b	a	a	b	a	a	b	a	b	a	a	b	
53514_x2	b	b	b	b	a	b	-	a	a	b	a	b	a	a	a	b	a	b	a	a	b	a	b	b	a	b	b	a	a	b	a	a	b	b	
54446_x2	a	a	b	a	b	a	-	-	b	b	b	-	b	a	-	a	a	b	b	b	a	a	b	b	a	b	b	a	b	-	-	a	a	a	
15385_x1	a	a	a	a	a	b	a	a	b	a	b	a	a	-	a	b	a	b	b	b	b	a	a	b	a	b	b	b	a	b	b	a	a	b	
54446_x1	a	b	a	a	b	a	-	-	a	a	a	-	b	a	-	b	b	b	a	b	a	a	a	a	a	a	a	a	b	-	-	a	b	b	
65847_x1	b	b	b	a	a	a	a	a	b	b	b	a	-	b	b	b	b	a	a	a	b	a	b	a	a	a	a	a	a	a	a	a	a	b	
51913_x1	a	b	a	b	b	a	a	a	a	a	-	a	a	b	a	b	b	-	-	b	-	b	a	b	-	a	a	-	a	b	-	a	-	a	
66081_x1	a	b	a	a	b	-	b	-	a	a	a	a	b	a	b	-	b	b	a	b	-	a	a	-	b	b	a	a	b	a	-	a	b	b	
42068_x1	a	a	b	-	a	b	b	-	b	b	b	-	a	a	b	b	a	a	a	b	b	a	a	-	b	a	a	b	b	b	a	b	-	b	
3038_x1	a	b	b	-	b	a	b	a	b	b	-	b	a	-	-	b	a	b	-	b	a	b	b	b	a	b	b	b	a	a	b	a	-	a	
54184_x1	a	b	b	a	b	b	a	b	b	b	a	-	b	-	a	-	a	b	a	b	b	a	b	-	b	b	b	b	b	a	a	-	b	b	
40613_x1	a	a	a	a	b	a	b	a	b	a	a	a	a	-	a	a	b	b	a	b	b	a	b	-	b	b	a	a	a	b	a	b	b	a	
64476_x1	-	b	b	a	b	b	a	a	b	a	b	b	a	b	-	b	b	a	a	b	-	b	a	b	b	-	b	b	b	a	b	b	b	b	
36099_x1	b	a	b	b	a	b	a	a	b	b	b	-	b	a	a	a	a	a	b	a	b	-	-	b	a	a	b	a	a	b	a	b	a	a	
42158_x1	-	a	a	b	b	b	a	b	a	b	b	b	a	b	a	-	a	a	a	a	b	-	b	-	-	a	a	b	b	b	a	b	a	b	
38161_x1	-	b	a	a	b	a	b	b	a	a	b	-	a	b	a	b	a	b	b	a	a	a	a	a	b	b	a	b	b	a	b	-	b	b	
29911_x1	a	b	b	a	b	a	a	a	a	b	a	a	b	-	a	-	a	a	b	a	b	b	b	-	a	a	b	b	a	b	a	b	b	b	
55522_x1	a	b	b	a	a	a	b	a	a	a	a	a	a	a	b	b	a	-	b	b	a	a	-	a	a	b	b	a	a	a	b	a	b	a	
64241_x1	b	a	b	a	a	a	a	b	a	b	b	b	a	a	b	b	a	a	a	b	-	b	b	-	b	a	b	b	a	a	a	a	-	a	
8439_x1	a	b	a	a	a	a	-	b	a	a	b	b	-	a	a	-	a	b	a	b	b	a	a	a	b	b	b	b	b	a	a	a	-	a	
39892_x1	a	b	a	a	a	b	a	b	b	a	b	b	a	a	a	-	b	a	b	a	a	a	b	b	a	b	b	a	a	b	a	b	a	b	
12867_x1	-	-	b	b	a	b	a	b	b	a	b	b	a	a	-	a	-	b	a	a	-	b	a	a	b	a	a	a	b	b	a	b	b	a	
72224_x1	b	b	b	a	b	-	b	a	-	b	a	a	b	b	a	b	b	b	b	b	-	-	a	b	a	b	b	b	b	a	b	-	a	b	
33392_x1	a	b	a	b	b	a	-	b	a	b	-	b	a	-	a	b	a	-	a	a	b	-	b	b	a	a	b	a	b	b	a	a	b	b	
12791_x1	a	a	b	b	-	a	a	b	b	b	a	b	a	b	b	b	a	b	a	-	a	-	b	a	-	a	b	b	b	b	b	-	a	a	
28407_x1	b	b	a	a	b	b	b	-	b	b	b	-	b	b	b	b	a	a	a	a	-	a	b	b	a	-	b	a	b	a	-	b	a	a	
5297_x1	a	b	b	b	a	b	b	a	b	b	b	a	a	b	-	b	b	b	a	b	a	b	a	a	b	a	b	a	b	b	a	b	a	b	
63693_x1	b	a	-	b	b	b	b	b	b	a	b	b	b	a	b	a	b	-	b	b	a	b	a	a	a	b	a	a	a	a	-	b	a	a	
64697_x1	a	b	b	a	b	a	a	b	b	b	b	b	b	b	b	a	a	b	a	a	-	-	-	b	b	a	a	b	a	b	a	a	a	a	
30614_x1	b	b	a	b	b	b	-	b	a	a	b	a	-	a	b	b	b	-	b	a	a	-	b	a	a	b	a	a	b	a	b	a	a	b	
43894_x1	-	b	-	b	a	b	a	-	b	b	a	b	b	-	b	b	a	b	a	a	a	a	a	a	b	a	b	b	a	a	b	b	a	b	
67956_x1	-	b	a	a	b	a	b	b	a	b	b	a	b	a	a	-	b	a	a	-	-	b	a	-	a	a	b	a	b	a	-	a	b	b	
