population_type DH
population_name CMUW10X_0009
distance_function kosambi
cut_off_p_value .0001
no_map_dist 15.0
no_map_size 2
missing_threshold .25
estimation_before_clustering yes
detect_bad_data yes
objective_function ML
number_of_loci 5774
number_of_individual 31

locus_name	CMUW10X09H_0009	CMUW10X09H_0014	CMUW10X09H_0021	CMUW10X09H_0023	CMUW10X09H_0028	CMUW10X09H_0030	CMUW10X09H_0031	CMUW10X09H_0034	CMUW10X09H_0035	CMUW10X09H_0036	CMUW10X09H_0037	CMUW10X09H_0038	CMUW10X09H_0039	CMUW10X09H_0043	CMUW10X09H_0044	CMUW10X09H_0045	CMUW10X09H_0049	CMUW10X09H_0058	CMUW10X09H_0059	CMUW10X09H_0060	CMUW10X09H_0062	CMUW10X09H_0067	CMUW10X09H_0068	CMUW10X09H_0069	CMUW10X09H_0073	CMUW10X09H_0076	CMUW10X09H_0077	CMUW10X09H_0081	CMUW10X09H_0083	CMUW10X09H_0084	CMUW10X09H_0093	
7545_x1	b	a	a	b	a	a	b	b	a	a	b	b	a	b	b	b	a	b	a	a	a	b	b	a	b	b	a	a	b	a	b	
69786_x1	a	b	a	b	a	b	b	a	a	-	b	a	a	a	a	a	a	a	b	a	b	b	a	b	b	b	a	a	a	b	a	
53695_x1	b	a	a	b	a	a	b	b	a	a	b	-	a	b	b	b	a	b	a	a	a	-	b	a	b	b	a	a	b	a	b	
62552_x1	a	b	a	b	b	b	a	a	a	b	b	b	a	a	b	b	a	-	a	a	-	a	a	a	a	b	b	a	-	a	a	
8196_x1	a	a	a	a	b	b	a	a	-	-	a	b	-	a	-	-	a	a	b	b	a	b	a	b	a	b	b	a	a	-	a	
29161_x1	a	b	a	b	a	b	-	a	-	a	b	a	-	a	-	b	a	a	b	a	b	b	a	b	b	b	a	a	a	b	a	
18632_x1	b	b	a	a	b	-	a	b	-	b	a	a	-	b	a	-	a	a	a	a	-	b	a	b	a	b	b	a	a	-	b	
63482_x1	-	b	b	a	a	a	a	b	a	-	b	a	a	a	a	b	a	a	a	a	b	b	b	b	b	a	b	b	b	b	b	
69518_x1	a	b	b	a	b	b	a	a	-	a	b	a	a	a	-	b	b	b	a	a	b	-	-	b	b	a	b	b	b	a	a	
36418_x1	-	a	a	b	a	b	a	a	b	b	-	b	a	a	a	b	a	b	a	a	b	a	a	a	b	b	a	b	a	a	a	
35287_x1	a	a	a	b	a	b	a	a	a	a	b	-	a	b	a	b	b	b	a	b	b	a	a	a	b	a	-	a	b	b	a	
56477_x1	b	a	a	b	a	b	a	a	b	-	b	b	a	a	a	b	a	b	a	a	b	a	a	a	b	b	a	b	a	a	a	
25252_x1	a	a	a	b	a	a	b	b	b	-	a	a	a	a	-	-	a	a	a	a	a	b	-	a	a	a	b	b	b	b	a	
39650_x1	b	a	-	b	a	b	a	a	-	a	a	a	b	a	a	a	a	a	b	b	a	a	a	b	a	b	a	b	b	a	b	
12756_x1	a	a	b	b	b	a	b	b	b	b	b	a	a	a	a	b	a	a	a	a	a	b	a	a	a	a	a	a	a	b	b	
70515_x1	a	a	b	b	a	b	a	a	a	a	b	b	a	a	a	b	b	b	b	b	a	b	a	b	b	a	-	b	b	b	a	
43806_x1	a	-	a	b	a	b	a	a	b	b	b	b	a	-	-	b	b	b	b	a	a	a	b	a	b	a	-	b	b	b	b	
55507_x1	b	b	b	a	b	b	a	b	b	b	b	b	a	b	b	a	a	b	b	b	a	a	b	a	b	a	-	b	a	b	a	
5008_x1	a	a	b	-	b	a	b	b	b	a	b	-	b	a	a	-	a	b	b	a	a	b	a	-	a	b	b	b	b	-	b	
8105_x1	a	b	a	a	-	a	a	b	a	b	-	a	b	b	a	a	a	b	b	a	b	a	b	a	b	a	b	b	b	a	b	
63484_x1	b	b	a	b	b	a	a	b	-	-	b	-	a	b	a	a	b	b	b	b	a	b	b	a	b	a	b	a	b	b	b	
23016_x1	a	a	b	a	-	b	b	b	-	-	b	b	a	a	-	b	b	b	a	a	b	a	a	-	a	a	-	a	b	b	a	
42942_x1	-	b	b	a	a	a	a	a	a	b	-	-	b	a	a	-	a	a	b	b	a	a	a	b	b	a	b	a	b	b	b	
32896_x1	a	b	b	a	b	b	a	a	b	-	a	a	b	a	a	a	b	a	b	b	b	a	a	b	a	a	b	b	a	b	a	
67787_x1	b	a	b	b	a	a	-	b	-	-	b	b	b	a	a	b	a	b	b	a	a	b	a	a	a	b	b	b	b	b	b	
47480_x1	-	a	b	a	a	a	b	a	-	a	b	a	a	a	b	a	a	a	a	b	a	b	b	-	a	b	a	b	a	a	b	
60637_x1	b	a	b	-	a	-	a	a	a	a	a	a	b	a	-	b	a	a	b	b	b	b	b	a	a	-	-	b	a	b	a	
11458_x1	a	-	a	b	b	b	a	a	a	b	a	a	a	b	a	-	a	a	a	b	b	a	b	a	a	b	b	a	b	a	b	
47965_x1	b	b	a	b	-	a	a	a	a	a	a	a	a	b	a	a	b	b	a	a	b	b	b	b	b	a	a	b	a	b	a	
25961_x1	b	a	a	b	b	a	a	a	a	a	b	a	a	a	a	a	a	a	a	a	a	a	b	b	b	a	-	b	b	b	b	
42760_x1	a	a	a	b	a	a	b	b	a	b	a	a	b	b	b	a	a	b	b	a	b	a	a	b	b	b	b	a	b	b	a	
55192_x1	a	a	a	b	b	a	a	a	b	a	b	-	a	b	b	b	a	a	a	a	b	a	b	b	a	a	a	b	a	a	a	
52757_x1	a	b	a	b	-	b	b	a	-	b	a	b	a	b	a	b	b	b	-	a	b	a	b	b	a	a	b	b	b	b	b	
22001_x1	b	a	a	a	-	b	b	a	b	a	b	a	b	a	a	b	b	b	a	a	a	a	a	b	a	a	b	a	b	b	b	
15012_x1	a	b	b	b	a	b	a	b	b	a	a	a	a	a	a	a	b	b	a	b	-	-	a	a	a	a	b	a	b	a	a	
65252_x1	b	b	a	a	a	a	b	a	a	b	a	b	b	b	-	b	b	b	a	b	b	b	a	a	a	b	a	b	a	a	a	
63964_x1	a	b	b	b	b	b	b	a	b	b	b	b	a	a	b	a	a	b	a	b	a	a	a	b	b	b	b	b	b	b	a	
76516_x1	b	b	a	b	a	-	-	b	-	b	a	b	b	a	b	-	b	b	b	a	b	a	b	b	a	b	-	a	a	b	a	
47525_x1	b	b	a	b	-	a	-	b	-	b	a	-	b	a	b	a	a	b	-	a	a	a	b	a	a	b	a	b	b	a	b	
73181_x1	b	a	b	b	b	a	a	b	-	-	b	b	b	a	b	b	b	a	b	a	-	a	b	-	b	a	-	b	b	a	a	
29875_x1	a	b	b	a	b	a	b	b	-	a	b	b	a	b	b	b	a	b	b	b	-	a	b	b	b	b	-	a	a	a	a	
44407_x1	a	b	b	b	b	b	a	a	a	a	b	a	b	b	a	a	b	b	a	b	b	a	b	-	b	a	b	b	b	a	a	
67272_x1	a	b	a	a	b	a	a	b	a	b	b	a	b	b	a	a	a	b	b	a	-	a	a	a	b	a	-	b	a	a	b	
45381_x1	b	a	-	b	b	b	b	a	a	-	a	a	b	b	a	-	b	b	b	a	a	b	a	a	a	a	-	a	b	b	b	
55426_x1	a	b	a	a	-	b	b	b	a	b	a	b	b	b	a	b	a	a	b	a	a	a	-	-	a	a	a	b	a	a	a	
43697_x1	a	b	b	a	a	a	a	b	b	-	b	b	a	a	-	a	a	a	a	b	b	a	b	b	b	b	-	b	-	a	a	
56815_x1	b	a	b	-	b	b	b	b	b	b	b	b	-	b	b	a	a	a	a	a	b	a	a	a	b	b	a	a	a	a	a	
57934_x1	a	b	a	b	b	a	b	b	b	a	-	-	b	b	-	a	a	b	a	a	b	a	b	b	b	a	a	a	a	a	b	
10366_x1	b	a	a	a	b	a	b	a	a	b	b	-	b	b	b	b	a	a	b	a	-	a	b	b	b	b	a	b	a	b	b	
30055_x1	a	a	b	b	a	b	a	b	a	a	b	b	b	a	b	b	a	b	a	a	b	b	b	a	b	a	a	b	b	b	a	
77150_x1	b	a	b	a	b	-	a	a	a	a	-	a	a	-	b	-	a	b	b	a	a	b	b	-	b	a	a	a	b	-	b	
7482_x1	b	a	b	a	b	b	a	b	b	-	a	-	a	-	a	b	b	b	a	a	a	a	b	a	a	b	b	a	a	a	b	
67179_x1	-	b	a	a	a	a	b	a	-	a	b	-	a	b	-	a	b	b	b	a	b	b	b	a	b	a	a	b	b	a	b	
63486_x1	b	a	a	a	a	b	a	a	b	b	a	b	b	a	a	a	b	a	a	a	a	b	a	a	a	a	a	b	b	-	b	
3625_x1	a	b	-	b	b	a	a	a	a	b	b	b	b	a	-	-	a	b	a	a	a	a	a	-	a	b	b	b	a	a	a	
12315_x1	a	b	a	b	-	b	a	a	a	-	-	a	a	b	a	a	a	a	a	b	b	a	b	-	-	b	b	a	b	a	b	
47083_x1	b	b	a	b	a	b	b	a	a	a	b	a	b	a	b	b	b	b	b	b	b	a	b	a	a	a	a	b	a	a	a	
49128_x1	a	-	a	b	a	b	a	a	a	b	a	a	a	b	a	a	a	a	a	b	b	a	b	a	a	b	-	a	b	a	b	
80568_x1	a	a	b	a	a	a	a	b	a	-	b	b	b	a	a	b	b	a	b	b	a	b	a	b	a	b	a	a	b	b	b	
61802_x1	b	a	a	b	a	a	a	a	-	a	b	-	a	a	b	b	a	b	b	b	b	b	b	b	a	b	b	a	b	b	b	
74600_x1	-	b	b	a	b	b	-	b	-	b	-	a	b	b	b	b	b	b	b	b	a	a	b	b	a	a	a	b	-	b	a	
63765_x1	b	a	a	-	b	b	b	a	-	b	-	b	b	b	b	a	a	b	b	b	a	a	a	-	a	b	-	a	a	b	b	
288_x1	a	b	a	a	b	-	-	b	a	-	b	a	b	b	-	a	a	b	b	a	b	a	b	a	b	a	b	b	a	a	a	
33479_x1	a	b	b	b	a	b	b	b	-	-	-	b	a	a	-	-	a	b	b	b	b	b	b	-	a	b	a	b	b	a	a	
57413_x1	a	a	a	a	a	-	a	b	a	a	b	a	b	b	a	a	b	b	a	a	b	a	a	a	b	b	b	b	a	a	a	
48378_x1	b	a	a	a	-	-	-	a	a	-	b	b	b	b	a	-	b	a	b	b	b	a	a	b	a	a	b	b	a	a	b	
4111_x1	a	a	a	b	-	a	a	a	-	a	a	-	a	b	a	-	a	a	a	a	b	a	b	-	a	a	a	b	a	a	a	
73938_x1	b	a	b	b	b	-	-	b	b	a	b	b	b	-	b	b	b	a	b	a	b	a	b	-	b	a	-	b	b	a	a	
40288_x1	a	a	b	a	a	-	-	a	b	a	a	b	a	b	a	a	b	b	b	b	a	b	a	b	a	a	a	a	a	b	b	
43648_x1	b	b	a	a	b	a	a	b	b	b	a	a	b	b	b	a	a	a	a	-	b	b	a	a	a	b	b	a	a	a	b	
35938_x1	b	a	a	a	-	a	-	b	-	a	a	a	a	b	a	-	b	a	b	a	b	b	b	a	a	a	a	a	b	a	b	
75284_x1	a	a	b	a	a	a	b	a	b	a	a	b	a	b	a	a	b	b	b	b	a	b	a	b	a	a	a	a	a	b	b	
19594_x1	b	a	b	b	a	b	b	a	-	a	a	-	a	a	b	b	b	a	a	b	a	b	a	b	a	b	a	a	b	b	a	
24484_x1	b	a	a	a	a	a	a	b	a	a	a	a	a	b	a	b	b	a	b	a	b	b	b	a	a	a	-	a	b	a	b	
18799_x1	b	b	b	a	-	b	-	b	a	b	-	-	-	b	b	-	b	b	a	a	a	b	a	a	a	-	a	b	a	a	b	
46679_x1	b	-	b	a	a	-	b	b	b	a	-	a	a	b	a	b	b	a	b	-	b	b	b	-	b	a	a	a	b	b	b	
31075_x1	b	b	a	a	a	a	b	a	b	-	b	a	a	b	b	a	b	b	b	-	b	b	b	a	b	a	a	b	b	a	b	
60699_x1	a	a	b	a	b	a	b	a	b	a	a	-	-	b	-	a	b	b	a	b	b	b	b	b	a	a	b	a	a	a	b	
56811_x1	a	b	-	b	a	b	b	a	b	-	-	-	b	b	a	b	b	a	a	a	b	a	b	b	b	b	a	b	a	a	a	
63152_x1	a	a	b	b	-	b	b	b	-	-	a	b	b	a	-	-	a	a	a	-	a	b	a	a	a	a	b	b	b	-	b	
81739_x1	a	a	b	b	a	a	a	a	a	-	-	b	b	b	a	b	b	a	a	b	a	-	a	b	a	a	a	a	b	b	b	
16965_x1	b	a	b	b	b	a	b	a	b	-	b	b	b	-	b	a	b	a	a	b	a	b	b	-	a	a	a	a	a	b	b	
62354_x1	a	b	a	-	b	b	a	a	-	b	a	a	a	a	b	-	b	a	a	b	a	a	b	a	b	b	b	a	a	a	a	
45629_x1	a	a	b	b	a	b	a	b	a	a	a	-	b	a	-	b	a	a	b	a	b	a	a	b	b	a	b	b	a	a	b	
35991_x1	-	a	b	b	b	b	b	a	-	a	a	-	b	a	a	b	a	b	a	b	a	b	a	a	a	a	b	b	b	b	b	
45927_x1	a	b	b	a	b	b	a	b	-	b	-	a	b	b	a	-	b	b	b	b	a	a	b	b	a	a	a	b	a	b	a	
46199_x1	a	b	b	b	a	a	b	a	b	b	-	b	b	a	b	a	b	a	-	b	a	b	b	a	b	-	b	a	a	a	b	
25210_x1	-	a	b	b	b	b	b	a	b	b	a	-	a	-	a	b	b	a	a	b	-	b	a	b	b	-	b	a	a	a	b	
42056_x1	a	a	-	b	a	b	a	a	a	-	a	a	a	a	b	b	b	b	-	a	-	a	b	a	a	b	-	b	a	b	a	
33319_x1	a	a	a	b	a	a	a	a	a	a	a	a	b	a	a	a	a	a	b	b	a	-	a	b	b	a	a	a	a	a	a	
92007_x1	b	b	a	a	a	a	-	a	a	b	a	b	b	a	a	b	a	a	b	b	a	b	a	b	b	a	b	a	b	b	b	
44097_x1	a	b	a	a	a	a	a	b	b	b	b	-	a	a	b	b	b	a	b	b	a	-	a	b	a	b	a	a	b	a	b	
52786_x1	-	b	a	a	a	a	a	a	a	a	b	b	a	b	b	b	a	b	a	b	-	a	a	b	a	a	a	b	a	a	a	
43185_x1	b	b	a	a	b	a	b	b	b	b	-	b	b	b	a	a	b	a	b	b	-	b	a	b	b	a	b	a	b	-	b	
54255_x1	b	b	a	b	a	a	a	b	b	b	a	b	b	a	b	-	b	b	b	a	b	a	b	b	b	b	a	a	-	a	a	
46426_x1	a	a	a	b	a	b	-	a	a	a	b	-	a	b	a	b	b	b	b	b	-	-	a	a	b	b	a	a	b	b	a	
2054_x1	b	b	a	b	b	-	b	a	a	-	a	-	-	a	a	b	a	b	a	a	b	b	a	b	b	b	b	a	a	b	b	
79151_x1	-	-	a	a	a	a	a	a	a	b	b	-	b	-	a	b	b	a	b	-	b	b	a	-	a	a	a	b	b	b	-	
57958_x1	a	-	b	a	a	a	a	b	a	-	-	b	-	b	b	a	a	a	a	b	b	b	b	-	b	b	a	b	a	-	a	
52077_x1	a	b	a	b	-	b	a	a	b	b	-	-	a	b	a	b	b	b	b	a	b	a	b	b	a	a	-	b	b	b	b	
57950_x1	a	b	b	b	b	a	b	b	a	-	b	a	a	b	b	b	a	b	b	b	b	-	b	b	b	b	b	a	a	a	a	
39402_x1	b	b	a	b	b	a	a	a	a	b	a	-	-	b	b	a	b	a	-	a	-	-	a	a	b	a	b	b	a	a	a	
8255_x1	b	b	b	b	a	a	a	a	a	a	a	b	-	b	b	b	b	b	b	a	b	b	b	b	a	b	a	a	a	b	a	
29649_x1	b	a	a	b	b	a	a	a	a	b	a	a	b	b	a	b	b	a	a	a	a	a	b	b	b	a	-	a	b	b	b	
58515_x1	b	b	a	a	a	a	a	a	-	b	-	b	b	a	a	-	a	a	b	b	a	b	a	-	b	a	b	a	b	b	b	
69341_x1	a	a	b	a	b	-	b	a	b	-	a	b	a	b	b	a	b	b	b	b	a	b	a	b	a	a	a	a	a	b	b	
30492_x1	a	b	b	a	b	a	b	b	a	a	a	-	b	b	b	a	b	a	b	b	a	b	b	b	a	a	b	a	b	b	b	
22396_x1	b	b	b	a	b	b	-	a	a	a	-	b	b	b	a	b	b	b	b	b	b	a	a	b	b	b	a	a	a	a	b	
41654_x1	a	b	b	b	b	b	b	a	b	b	b	-	b	a	b	a	a	b	a	b	a	a	a	-	b	b	b	b	b	b	a	
13668_x1	a	a	a	b	b	b	-	b	b	b	-	b	b	a	a	b	a	a	a	b	a	b	a	b	a	b	b	a	a	a	a	
58100_x1	b	b	a	a	a	b	a	a	a	a	-	b	b	b	b	-	b	b	b	b	b	a	b	b	b	b	b	b	b	a	a	
4752_x1	a	b	a	b	a	b	a	b	-	b	a	b	b	b	a	a	a	a	b	a	b	b	b	a	b	a	b	b	a	a	b	
42162_x1	b	a	b	a	b	a	a	a	-	a	b	a	-	a	b	a	a	b	b	a	b	b	a	b	b	b	a	a	b	a	b	
67384_x1	a	b	-	a	b	a	a	b	a	b	-	-	b	b	a	a	a	-	b	a	b	a	-	-	b	a	b	b	b	a	b	
36121_x1	b	b	a	a	a	a	b	a	b	b	b	a	b	b	b	a	b	b	a	b	a	b	b	a	a	b	a	a	b	a	b	
28205_x1	a	-	-	b	-	a	a	a	b	a	b	-	a	b	b	b	a	a	a	a	b	a	b	b	a	a	a	b	a	a	a	
65832_x1	b	a	b	b	a	-	b	a	b	a	a	b	a	a	b	b	b	a	a	b	a	b	a	b	a	b	a	a	a	b	a	
65832_x2	a	a	b	b	b	-	b	a	b	a	a	b	b	a	a	b	a	b	a	b	b	b	a	a	a	a	b	b	b	b	b	
29578_x1	b	b	a	b	a	a	-	a	a	a	a	a	b	b	b	a	a	a	b	a	a	b	b	a	b	b	b	b	a	a	b	
71586_x1	a	b	b	a	b	b	b	b	b	-	-	-	a	a	b	a	b	b	a	-	b	a	b	a	a	b	a	b	a	a	b	
12339_x1	b	b	a	a	a	a	a	b	a	a	b	a	b	b	b	-	a	b	a	a	b	a	a	a	b	a	b	b	a	a	a	
13460_x1	a	a	b	b	b	b	a	b	a	a	a	b	a	a	b	b	a	a	a	a	b	a	b	b	a	a	-	b	a	b	a	
24585_x1	a	a	b	a	-	b	a	a	-	a	a	-	a	b	-	b	b	a	-	a	a	b	-	b	a	b	a	b	b	b	a	
71480_x1	b	a	a	b	a	a	a	a	a	-	a	b	b	b	a	b	a	a	a	b	a	b	a	a	a	a	a	a	b	b	b	
457_x1	b	b	a	b	-	a	a	b	a	b	a	-	b	b	a	a	b	b	b	a	a	a	a	a	b	a	b	a	b	b	a	
19639_x1	a	a	a	b	a	b	a	a	-	a	b	-	a	b	a	b	b	b	a	b	b	a	a	a	b	b	a	a	b	b	a	
29942_x1	b	b	a	b	a	a	a	b	a	b	b	b	a	a	a	a	b	a	b	b	a	a	b	a	a	-	a	b	a	a	b	
50135_x1	a	a	b	a	b	b	b	b	b	b	b	-	a	a	a	b	b	b	a	a	b	a	a	b	a	a	a	a	b	b	a	
74851_x1	a	a	b	-	a	b	b	a	a	a	-	b	a	a	-	b	b	b	b	b	a	a	b	a	b	a	a	b	b	b	a	
69528_x1	-	-	a	b	a	b	a	a	b	b	b	b	-	a	a	b	a	b	a	a	b	a	a	a	b	b	a	b	a	a	a	
50732_x1	b	b	a	b	b	b	a	b	-	a	b	-	b	b	b	b	a	b	b	b	a	a	b	b	b	b	b	b	a	b	a	
14279_x1	b	b	a	b	a	-	a	a	a	a	a	a	b	b	b	a	a	a	b	-	a	b	b	a	b	b	-	b	a	a	b	
12160_x1	a	b	a	b	-	a	b	a	b	a	a	a	-	a	b	a	b	a	a	b	a	a	b	a	b	b	b	a	a	a	b	
54453_x1	b	a	a	a	b	b	b	a	-	a	a	-	b	b	a	a	a	b	b	a	a	a	b	b	a	b	a	a	b	a	b	
43210_x1	b	a	a	b	a	a	a	b	b	b	a	-	-	b	b	a	a	a	a	b	-	a	b	b	a	b	b	a	a	b	a	
10356_x1	b	a	b	a	-	a	b	b	b	a	b	b	b	-	b	-	b	b	b	a	a	b	a	b	b	a	a	b	-	-	a	
15442_x1	a	b	a	b	b	b	-	a	a	b	-	-	a	b	a	a	a	a	a	b	b	a	b	a	a	b	b	a	b	a	b	
6972_x1	b	a	b	a	a	a	b	b	-	a	b	b	b	a	-	b	b	b	b	a	a	b	a	b	b	a	a	b	a	b	a	
55220_x1	b	b	a	-	b	a	a	a	-	a	b	b	a	-	a	b	b	b	a	b	b	a	a	b	a	a	a	a	a	a	a	
73758_x1	b	a	b	a	-	b	a	a	a	a	a	-	b	a	a	-	a	a	b	b	b	b	b	a	a	a	b	b	-	b	a	
2656_x1	a	b	-	b	b	b	-	a	a	b	a	-	b	b	a	-	b	a	b	a	a	a	b	a	b	a	b	b	b	b	b	
77170_x1	a	a	b	b	a	b	-	a	a	a	a	-	a	a	b	-	b	b	a	a	a	a	b	a	a	b	a	b	a	b	a	
40397_x1	a	a	b	a	b	b	b	a	a	a	b	-	a	b	-	a	a	a	a	b	a	b	a	a	b	a	b	b	b	-	b	
85351_x1	b	a	a	b	a	a	a	b	-	b	a	b	b	b	b	a	a	a	a	b	a	a	b	b	a	b	-	a	a	b	a	
76214_x1	a	b	b	b	a	a	b	a	b	b	a	b	b	a	b	-	b	a	a	b	a	b	b	a	b	b	b	a	a	a	b	
49516_x1	b	b	a	-	a	b	a	b	a	b	b	b	b	a	a	b	a	a	b	a	a	a	a	a	b	b	a	b	b	-	a	
8770_x1	b	-	a	a	b	-	b	a	-	-	a	a	b	b	b	a	a	b	b	a	a	a	b	b	a	b	-	a	b	a	-	
9206_x1	-	b	a	b	b	b	a	a	a	b	a	a	a	b	a	a	a	a	a	-	b	a	b	a	a	b	b	a	b	a	b	
30315_x1	a	b	b	b	b	a	b	a	b	a	a	b	a	a	-	-	a	b	b	a	b	b	b	b	b	-	-	b	a	a	b	
25030_x1	b	b	a	b	b	b	a	b	-	a	-	b	b	b	b	b	a	b	b	b	b	a	b	b	b	b	b	b	a	-	a	
40083_x1	a	b	b	a	b	a	-	a	b	-	a	-	b	b	a	a	a	a	a	b	a	a	a	a	b	a	b	b	b	a	a	
42821_x1	a	b	b	b	a	b	b	a	b	-	a	a	-	b	a	b	b	b	b	b	b	a	a	a	b	a	a	b	a	b	b	
10547_x1	-	b	-	b	a	b	a	b	a	-	b	a	b	b	b	b	a	b	b	b	a	a	a	-	a	a	-	a	b	b	a	
11118_x1	b	a	b	a	b	b	b	b	b	b	b	b	-	b	b	-	a	a	a	a	-	-	a	a	b	a	a	b	a	a	a	
11857_x1	-	a	a	a	-	a	b	a	a	a	a	b	a	b	b	a	a	a	b	b	a	b	b	b	b	a	a	a	b	b	a	
36317_x1	b	b	a	a	b	a	b	b	-	b	a	a	b	b	-	a	a	a	a	a	b	a	b	a	-	-	-	a	a	a	b	
62658_x1	b	a	b	a	a	b	a	a	a	a	a	a	b	a	a	b	a	a	b	b	b	b	b	a	a	a	-	b	a	b	a	
6553_x1	b	-	b	a	a	a	b	b	b	-	-	-	b	a	-	b	b	b	b	-	a	b	a	b	b	a	a	b	a	b	a	
42084_x1	b	a	-	b	a	a	b	a	-	a	b	-	a	a	b	b	a	a	a	a	b	b	a	a	b	b	-	a	b	a	b	
32901_x1	b	b	b	a	a	-	b	b	a	b	a	-	b	a	a	a	b	b	b	b	a	b	a	a	b	b	b	a	b	b	b	
22637_x1	a	a	a	b	a	b	b	a	a	a	b	a	b	a	a	a	b	a	a	a	b	b	b	b	a	b	-	a	a	a	b	
15113_x1	b	b	a	a	a	a	-	a	a	b	b	b	a	b	-	-	-	a	a	a	-	-	b	b	b	a	a	b	b	b	-	
13024_x1	b	a	b	a	a	a	b	b	b	b	b	-	a	b	b	a	a	b	b	a	b	b	a	b	b	a	-	b	b	b	b	
68575_x1	b	b	b	b	a	a	b	a	a	-	a	a	a	b	a	b	b	b	b	b	-	b	b	-	a	b	-	b	-	a	a	
36030_x1	b	a	b	b	-	a	-	a	a	-	a	a	b	b	b	-	b	b	a	a	a	b	b	-	b	b	-	b	b	b	b	
64416_x1	b	a	a	a	a	a	a	b	a	a	a	a	a	b	a	a	b	a	b	a	b	b	b	a	a	a	a	a	a	a	b	
46155_x1	a	a	b	b	-	a	b	a	b	b	b	-	a	b	b	a	b	a	a	a	a	b	b	b	a	a	a	b	b	a	b	
58136_x1	b	a	b	b	a	-	b	a	-	a	a	a	a	a	b	b	b	a	a	b	a	b	a	b	a	b	a	a	a	b	a	
70251_x1	b	b	a	a	a	a	b	a	b	a	b	a	a	b	-	-	b	b	b	a	b	b	b	a	b	a	-	b	b	a	b	
77795_x1	a	-	a	-	a	-	b	b	b	-	a	b	b	b	a	b	b	a	a	-	b	a	a	-	a	b	b	b	a	b	a	
18818_x1	b	b	a	b	a	-	a	b	a	b	b	-	b	b	b	-	a	b	-	b	a	a	a	a	a	a	a	a	b	b	a	
26768_x1	-	a	b	a	a	a	a	b	-	a	-	-	b	a	a	b	b	a	b	b	a	b	a	b	a	a	a	a	b	b	b	
42275_x1	a	b	a	b	a	b	-	b	-	b	a	b	b	b	a	-	b	a	a	b	b	a	a	a	a	b	-	b	a	-	a	
65492_x1	a	b	b	a	b	a	b	b	a	a	-	-	-	b	b	a	b	a	b	b	a	b	b	b	a	-	-	a	b	b	b	
45710_x1	b	b	-	a	b	a	b	a	b	-	a	-	a	b	a	a	b	a	b	b	a	a	a	b	a	b	b	a	a	a	b	
77371_x1	a	b	b	a	a	b	b	b	b	-	-	b	b	b	b	b	b	b	b	-	b	a	a	a	a	b	b	a	a	a	a	
43966_x1	a	a	b	a	a	a	a	b	-	a	-	b	b	a	b	a	a	a	a	b	a	-	b	a	b	b	b	a	a	b	a	
62854_x2	a	a	a	b	a	a	a	a	a	a	a	a	a	a	a	b	b	b	b	b	b	b	b	b	a	b	b	a	b	b	b	
12529_x1	a	a	b	b	a	b	a	a	a	a	b	b	a	b	a	-	a	b	a	b	a	b	a	a	a	a	a	a	b	b	a	
62854_x1	a	a	a	b	b	a	b	a	a	a	a	a	b	b	a	a	b	a	a	b	b	b	a	b	a	b	a	a	b	a	b	
53651_x2	b	b	a	b	b	b	a	b	b	a	b	a	b	b	-	b	a	a	b	b	b	a	b	b	b	b	b	b	a	b	a	
53651_x1	a	a	a	b	b	a	a	a	b	a	b	a	a	b	-	b	a	a	a	a	b	a	b	b	a	a	a	b	a	a	a	
43679_x1	a	b	b	a	b	b	b	b	a	b	a	b	b	b	a	a	b	a	a	a	a	a	a	a	b	a	a	b	a	a	a	
43968_x1	b	a	b	a	a	b	a	b	a	b	-	-	a	b	a	b	a	b	b	a	b	b	a	b	a	a	a	b	b	-	a	
21305_x1	b	a	a	b	a	-	a	a	b	b	b	b	a	a	a	b	a	b	a	a	b	a	a	a	b	b	a	b	a	a	a	
8523_x1	a	a	a	-	a	a	-	b	-	-	-	b	b	b	a	a	-	a	a	a	a	b	a	a	a	-	a	a	a	b	a	
44037_x1	a	a	b	a	a	b	a	b	a	a	a	b	b	a	b	a	a	b	a	a	a	b	b	a	b	a	a	b	b	b	a	
55650_x1	b	b	a	b	b	b	a	a	-	a	-	-	a	b	a	b	a	a	b	b	b	b	a	b	a	b	a	a	-	a	-	
7661_x1	-	b	b	b	a	a	b	b	a	-	a	b	b	b	-	-	a	b	b	a	b	a	a	b	b	b	b	a	b	b	b	
7798_x1	a	b	a	b	a	a	b	a	a	-	b	a	b	a	b	a	a	a	b	b	b	b	a	b	b	a	a	b	b	b	a	
26236_x1	b	-	a	-	b	a	b	a	b	b	a	b	a	b	-	a	a	a	b	b	b	b	b	a	a	b	a	-	-	b	a	
29279_x1	b	b	b	-	a	a	-	a	a	b	a	b	b	b	-	-	b	b	a	b	b	-	a	a	a	b	a	b	a	a	a	
40599_x1	a	b	b	b	b	b	b	a	b	b	b	b	a	a	a	b	a	b	a	a	a	a	b	b	b	b	-	b	a	b	a	
24546_x1	a	b	a	b	a	b	a	b	-	b	-	b	b	a	a	a	b	a	b	a	b	b	b	b	a	a	-	b	a	a	b	
46007_x1	a	b	a	-	b	b	a	a	a	b	a	a	-	b	a	a	a	a	a	b	b	a	b	a	a	b	b	a	b	a	b	
